Metodo,Base,Variavel,Media,Desvio_Padrao,Minimo,Maximo
UNDERSAMPLING,01-Credit Card Fraud Detection,pregnancies,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,glucose,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,bloodpressure,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,skinthickness,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,insulin,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,bmi,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,diabetespedigreefunction,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,age,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute01,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute02,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute03,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute04,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute05,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute06,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute07,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute08,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute09,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute10,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute11,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute12,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute13,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute14,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute15,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute16,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute17,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute18,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute19,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute20,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute21,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute22,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute23,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute24,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute25,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute26,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute27,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute28,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute29,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute30,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute31,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute32,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute33,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,attribute34,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,aa,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,ao,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,dcl,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,iy,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,sh,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,0,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,1,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,2,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,3,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,4,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,5,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,6,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,7,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,8,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,9,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,10,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,11,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,12,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,13,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,14,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,15,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,16,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,17,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,18,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,19,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,20,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,21,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,22,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,23,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,24,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,25,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,26,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,27,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,28,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,29,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,30,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,31,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,32,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,33,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,34,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,35,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,36,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,37,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,38,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,39,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,40,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,41,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,42,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,43,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,44,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,45,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,46,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,48,NA,NA,NA,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,49,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),time,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v1,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v2,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v3,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v4,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v5,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v6,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v7,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v8,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v9,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v10,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v11,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v12,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v13,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v14,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v15,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v16,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v17,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v18,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v19,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v20,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v21,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v22,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v23,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v24,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v25,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v26,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v27,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v28,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),amount,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),radius1,14.806964454976303,3.702692072085025,7.729,28.11
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),texture1,19.614881516587676,4.325599087769648,10.82,39.28
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),perimeter1,96.72687203791469,25.53847493159229,47.98,188.5
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),area1,720.604028436019,378.2605854517471,178.8,2501
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),smoothness1,0.09761701421800947,0.014154805487178016,0.06251,0.1634
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),compactness1,0.1122353317535545,0.055543370456528386,0.01938,0.3454
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),concavity1,0.10381975995260663,0.08386429755549107,0,0.4268
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),concave_points1,0.05704459478672986,0.040674291932651825,0,0.2012
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),symmetry1,0.1839372037914692,0.027889443507284596,0.1203,0.304
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),fractal_dimension1,0.06273962085308057,0.007392454382926528,0.04996,0.09744
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),radius2,0.44520971563981043,0.30151275763559504,0.1115,2.873
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),texture2,1.2025843601895734,0.5387649920136083,0.3621,4.885
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),perimeter2,3.1651876777251187,2.2024749078923254,0.757,21.98
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),area2,46.6555971563981,50.63260201290693,6.802,542.2
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),smoothness2,0.006951528436018957,0.002981991702841668,0.001713,0.03113
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),compactness2,0.026947056872037915,0.01860530466234578,0.002252,0.1354
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),concavity2,0.03428970521327014,0.029919643472256754,0,0.396
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),concave_points2,0.012550042654028436,0.0062476608923063915,0,0.05279
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),symmetry2,0.020406796208530805,0.008439352110433661,0.007882,0.07895
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),fractal_dimension2,0.0038657281990521325,0.002732218740784257,8.948e-4,0.02984
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),radius3,17.255874407582937,5.096789447353097,9.077,36.04
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),texture3,26.255995260663507,6.198933731772251,12.49,49.54
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),perimeter3,114.20409952606636,35.34037349255659,57.17,251.2
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),area3,989.4729857819905,613.8446513109672,248,4254
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),smoothness3,0.1348634123222749,0.023515775151267678,0.07117,0.2226
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),compactness3,0.2781705450236967,0.1674438873159146,0.02729,1.058
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),concavity3,0.3088222535545024,0.21430260505007656,0,1.17
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),concave_points3,0.12886978436018956,0.06722032543293496,0,0.291
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),symmetry3,0.2969355450236967,0.06521439312638266,0.1565,0.6638
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),fractal_dimension3,0.08547817535545024,0.019484226002937557,0.05504,0.2075
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),pregnancies,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),glucose,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),bloodpressure,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),skinthickness,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),insulin,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),bmi,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),diabetespedigreefunction,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),age,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute01,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute02,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute03,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute04,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute05,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute06,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute07,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute08,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute09,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute10,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute11,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute12,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute13,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute14,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute15,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute16,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute17,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute18,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute19,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute20,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute21,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute22,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute23,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute24,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute25,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute26,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute27,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute28,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute29,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute30,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute31,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute32,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute33,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),attribute34,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),aa,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),ao,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),dcl,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),iy,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),sh,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),0,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),1,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),2,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),3,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),4,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),5,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),6,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),7,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),8,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),9,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),10,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),11,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),12,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),13,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),14,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),15,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),16,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),17,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),18,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),19,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),20,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),21,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),22,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),23,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),24,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),25,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),26,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),27,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),28,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),29,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),30,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),31,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),32,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),33,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),34,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),35,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),36,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),37,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),38,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),39,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),40,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),41,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),42,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),43,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),44,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),45,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),46,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),48,NA,NA,NA,NA
UNDERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),49,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,time,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v1,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v2,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v3,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v4,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v5,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v6,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v7,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v8,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v9,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v10,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v11,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v12,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v13,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v14,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v15,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v16,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v17,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v18,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v19,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v20,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v21,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v22,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v23,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v24,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v25,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v26,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v27,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,v28,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,amount,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,radius1,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,texture1,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,perimeter1,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,area1,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,smoothness1,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,compactness1,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,concavity1,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,concave_points1,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,symmetry1,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,fractal_dimension1,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,radius2,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,texture2,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,perimeter2,NA,NA,NA,NA
UNDERSAMPLING,03-Pima Indians Diabetes,area2,NA,NA,NA,NA
